timestamp,open,close,high,low,volume,anomaly,method,date,kernai_daily_avg,gigachat_daily_avg,deepseek_daily_avg,daily_headlines,weighted_score_base,weighted_score_with_decay,return
2016-01-01 00:00:00+00:00,600.2,591.0,603.8,590.0,749850,0.0,pelt_rbf,2016-01-01,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,
2016-01-04 00:00:00+00:00,594.2,571.0,594.2,570.4,861790,0.0,pelt_rbf,2016-01-04,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.03384094754653133
2016-01-05 00:00:00+00:00,572.4,573.6,575.8,566.8,1028660,0.0,pelt_rbf,2016-01-05,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.004553415061296029
2016-01-06 00:00:00+00:00,572.2,568.0,575.4,565.0,604380,0.0,pelt_rbf,2016-01-06,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.009762900976290179
2016-01-07 00:00:00+00:00,572.2,568.0,575.4,565.0,604380,0.0,pelt_rbf,2016-01-07,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-01-08 00:00:00+00:00,572.2,568.0,575.4,565.0,604380,0.0,pelt_rbf,2016-01-08,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-01-11 00:00:00+00:00,562.0,550.6,563.0,545.8,1151900,0.0,pelt_rbf,2016-01-11,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.030633802816901423
2016-01-12 00:00:00+00:00,549.0,567.0,569.0,537.0,1247610,0.0,pelt_rbf,2016-01-12,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.029785688339992733
2016-01-13 00:00:00+00:00,568.8,572.8,579.8,565.2,1165070,0.0,pelt_rbf,2016-01-13,0.9735057950019836,-0.5,-0.2,15:40: Без поводов для роста: стоит ли покупать бумаги нефтегазовых компаний,-0.05529884099960325,0.24600107015977862,0.010229276895943551
2016-01-14 00:00:00+00:00,567.8,576.2,577.0,560.8,889580,0.0,pelt_rbf,2016-01-14,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.005935754189944298
2016-01-15 00:00:00+00:00,574.2,543.8,577.0,538.0,2732040,0.0,pelt_rbf,2016-01-15,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.05623047552933025
2016-01-18 00:00:00+00:00,540.2,559.6,563.8,535.2,1051760,0.0,pelt_rbf,2016-01-18,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.029054799558661415
2016-01-19 00:00:00+00:00,564.6,561.8,584.6,555.4,1431840,0.0,pelt_rbf,2016-01-19,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.003931379556826098
2016-01-20 00:00:00+00:00,555.6,553.8,555.6,540.0,2331170,0.0,pelt_rbf,2016-01-20,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.014239943040227798
2016-01-21 00:00:00+00:00,553.0,568.2,572.2,553.0,1554020,0.0,pelt_rbf,2016-01-21,-0.997311234474182,0.5,-0.3,01:53: СМИ сообщили о провале переговоров «Роснефти» по закупкам газа,-0.1994622468948364,-0.0011574034022841517,0.02600216684723744
2016-01-22 00:00:00+00:00,580.0,593.6,602.0,569.0,2528400,0.0,pelt_rbf,2016-01-22,0.9922020435333252,0.75,0.2,15:13: НОВАТЭК заявил о готовности «Ямала СПГ» к низким ценам на газ,0.523440408706665,0.5675899513285704,0.0447025695177754
2016-01-25 00:00:00+00:00,597.6,595.8,600.0,581.0,1110470,0.0,pelt_rbf,2016-01-25,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0037061994609164373
2016-01-26 00:00:00+00:00,590.0,577.0,600.0,575.8,1512250,0.0,pelt_rbf,2016-01-26,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.031554212823094896
2016-01-27 00:00:00+00:00,578.4,600.0,602.8,577.6,1286800,0.0,pelt_rbf,2016-01-27,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.03986135181975747
2016-01-28 00:00:00+00:00,599.6,618.4,623.0,599.0,2393210,0.0,pelt_rbf,2016-01-28,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.03066666666666662
2016-01-29 00:00:00+00:00,620.2,639.2,639.2,615.2,1733300,0.0,pelt_rbf,2016-01-29,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.03363518758085382
2016-02-01 00:00:00+00:00,639.0,630.0,644.2,629.6,1372750,0.0,pelt_rbf,2016-02-01,-0.6023858189582825,0.5,0.05,"16:08: Тимченко перевел 1,13% НОВАТЭКа в «Волга груп»",0.05452283620834349,0.3458606698898362,-0.014392991239048913
2016-02-02 00:00:00+00:00,629.0,622.2,639.4,621.0,1258200,0.0,pelt_rbf,2016-02-02,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.01238095238095227
2016-02-03 00:00:00+00:00,620.0,613.0,626.2,613.0,1170910,0.0,pelt_rbf,2016-02-03,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.01478624236579884
2016-02-04 00:00:00+00:00,630.0,636.0,642.4,620.2,1744420,0.0,pelt_rbf,2016-02-04,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.03752039151712894
2016-02-05 00:00:00+00:00,636.0,623.4,637.0,620.4,949610,0.0,pelt_rbf,2016-02-05,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.019811320754717032
2016-02-08 00:00:00+00:00,624.4,604.2,628.6,601.0,1398100,0.0,pelt_rbf,2016-02-08,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.030798845043310763
2016-02-09 00:00:00+00:00,600.0,605.0,616.0,598.6,1951960,0.0,pelt_rbf,2016-02-09,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.001324064879179021
2016-02-10 00:00:00+00:00,602.0,615.8,619.6,597.8,1627470,0.0,pelt_rbf,2016-02-10,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.01785123966942148
2016-02-11 00:00:00+00:00,613.2,597.0,613.2,594.2,2496410,0.0,pelt_rbf,2016-02-11,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.03052939265995447
2016-02-12 00:00:00+00:00,602.4,610.0,613.8,602.0,1189670,0.0,pelt_rbf,2016-02-12,-0.8928177952766418,-0.5,-0.2,05:15: СМИ узнали о планах властей повысить ответственность поставщиков газа,-0.4285635590553284,-0.18472064905066035,0.021775544388609624
2016-02-15 00:00:00+00:00,615.0,607.2,616.0,601.0,812350,0.0,pelt_rbf,2016-02-15,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.004590163934426128
2016-02-16 00:00:00+00:00,613.0,605.2,617.8,602.4,913820,0.0,pelt_rbf,2016-02-16,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0032938076416337836
2016-02-17 00:00:00+00:00,603.0,615.8,621.8,603.0,1111910,0.0,pelt_rbf,2016-02-17,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.01751487111698591
2016-02-18 00:00:00+00:00,617.2,636.4,636.4,617.0,1146120,0.0,pelt_rbf,2016-02-18,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.03345241961675871
2016-02-19 00:00:00+00:00,634.0,629.6,634.0,618.4,1461930,0.0,pelt_rbf,2016-02-19,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0106851037083594
2016-02-22 00:00:00+00:00,623.6,640.4,640.6,622.4,704900,0.0,pelt_rbf,2016-02-22,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.01715374841168993
2016-02-23 00:00:00+00:00,623.6,640.4,640.6,622.4,704900,0.0,pelt_rbf,2016-02-23,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-02-24 00:00:00+00:00,630.4,630.8,634.4,621.8,1238150,0.0,pelt_rbf,2016-02-24,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.01499063085571517
2016-02-25 00:00:00+00:00,631.2,634.4,636.8,616.4,1656450,0.0,pelt_rbf,2016-02-25,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.005707038681040055
2016-02-26 00:00:00+00:00,636.2,630.2,650.0,629.6,2051470,0.0,pelt_rbf,2016-02-26,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.006620428751576202
2016-02-29 00:00:00+00:00,628.8,646.0,646.0,622.2,1192490,0.0,pelt_rbf,2016-02-29,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.02507140590288781
2016-03-01 00:00:00+00:00,641.4,637.8,650.0,637.4,924170,0.0,pelt_rbf,2016-03-01,0.996370792388916,0.75,0.5,19:53: Новый лидер: как Леонид Михельсон стал богатейшим бизнесменом России,0.6742741584777832,0.6428836036677004,-0.012693498452012508
2016-03-02 00:00:00+00:00,645.4,636.0,650.0,634.0,1107090,0.0,pelt_rbf,2016-03-02,0.490549772977829,0.0,0.275,00:10: НОВАТЭК попросил Путина разрешить ему экспорт газа в Европу | 11:10: «Роснефть» рассказала о зависти к НОВАТЭКу из-за экспорта газа в Европу,0.23560995459556583,0.5447698212321408,-0.002822201317027262
2016-03-03 00:00:00+00:00,636.6,629.0,641.8,626.0,1477160,0.0,pelt_rbf,2016-03-03,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.011006289308176154
2016-03-04 00:00:00+00:00,630.2,625.8,633.6,624.0,988670,0.0,pelt_rbf,2016-03-04,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0050874403815580616
2016-03-07 00:00:00+00:00,627.0,639.6,641.8,624.4,924690,0.0,pelt_rbf,2016-03-07,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.02205177372962619
2016-03-08 00:00:00+00:00,627.0,639.6,641.8,624.4,924690,0.0,pelt_rbf,2016-03-08,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0
2016-03-09 00:00:00+00:00,630.6,632.0,640.8,625.8,1078160,0.0,pelt_rbf,2016-03-09,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.011882426516572897
2016-03-10 00:00:00+00:00,629.6,634.0,641.4,628.0,689490,0.0,pelt_rbf,2016-03-10,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0031645569620253333
2016-03-11 00:00:00+00:00,636.2,624.4,639.6,622.8,1165130,0.0,pelt_rbf,2016-03-11,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.015141955835962229
2016-03-14 00:00:00+00:00,629.4,624.0,629.4,615.0,885440,0.0,pelt_rbf,2016-03-14,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.0006406149903906977
2016-03-15 00:00:00+00:00,626.0,620.6,630.0,620.6,2827340,0.0,pelt_rbf,2016-03-15,0.0,0.75,0.5,14:38: НОВАТЭК продал китайцам долю в «Ямал СПГ» за €1 млрд,0.475,0.8219728407916997,-0.005448717948717929
2016-03-16 00:00:00+00:00,622.4,623.8,626.4,620.6,767580,0.0,pelt_rbf,2016-03-16,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,0.0051563003544954356
2016-03-17 00:00:00+00:00,626.6,610.6,638.6,610.4,3371950,0.0,pelt_rbf,2016-03-17,0.0,0.0,0.0,Новости отсутствуют,0.0,0.0,-0.021160628406540427
